Id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,CleanedReviewText,RecommendedOrNot,ReviewLength,PlayHours,DatePosted
3899,0.236,0.522,0.242,0.0772,0.07409468293190002,0.4927859902381897,0.4331193268299103,amaze gameplay graphic weapon armor skills customization black myth wukong challenge could spend countless hour fight bos satisfying defeat difficult bos storyline confuse first several play storyline make sense huge cliff hanger end look forward future dlc,Recommended,326,101.0,08-10-2024
3900,0.129,0.358,0.513,0.8658,0.0031864510383456945,0.033338289707899094,0.963475227355957,satisfy fun refreshing challenge simple straightforward nononsense build stronger monkey faster controller manage rage great game,Recommended,170,161.4,08-10-2024
3901,1.0,0.0,0.0,-0.5267,0.6917155385017395,0.26064443588256836,0.04764007776975632,wicked,Recommended,6,35.8,08-10-2024
3902,0.0,0.488,0.512,0.6369,0.011747117154300213,0.15692172944545746,0.831331193447113,best bos flight design ever,Recommended,25,59.1,08-10-2024
3903,0.0,0.0,1.0,0.5106,0.03664841502904892,0.38175272941589355,0.5815988779067993,fun,Recommended,3,55.2,08-10-2024
3904,0.0,0.263,0.737,0.4215,0.011035080999135971,0.09398843348026276,0.8949764370918274,nice game,Recommended,8,258.1,08-10-2024
3905,0.0,0.455,0.545,0.7184,0.036813560873270035,0.30916276574134827,0.6540237069129944,wish open world le dungeon still fun,Recommended,47,49.2,08-10-2024
3906,0.118,0.245,0.637,0.891,0.002969477791339159,0.05323155224323273,0.9437989592552185,combat amaze gameplay graphic amaze storyline amaze 100 would recommend,Recommended,77,84.6,08-10-2024
3907,0.095,0.467,0.438,0.9793,0.004796172957867384,0.021466676145792007,0.9737371206283569,really great game gorgeous visuals think youll mainly play visuals combat become slightly difficult never find game hard never reach level sekiro example dodging forgive design story music stand stellar stunning visual style continually surprise impress whole time music phenomenal move story great adore character idea explore highly recommend 9/10,Recommended,444,41.7,08-10-2024
3908,0.272,0.656,0.072,-0.7269,0.053972262889146805,0.5017119646072388,0.44431576132774353,monke smashfeels little clunky start unlock stances/ spell surprisingly complex light/ heavy attack fight system coolest character unique bos fight give miyamoto run money,Recommended,200,30.3,08-10-2024
3909,0.025,0.533,0.442,0.9735,0.01103945355862379,0.12744684517383575,0.8615136742591858,one best game play long time story really good graphic game play next level require real skill need build skill beat stage game mean easy game need dedicate time effort cruise level save grace amidst recent pay win game,Recommended,311,48.2,08-10-2024
3910,0.0,0.648,0.352,0.7317,0.00568226957693696,0.053384531289339066,0.9409332275390625,finish game perfectdoes everything without fault finding side quest far challenging anything ive play long timedefinitely worth 10/10 status,Recommended,158,29.3,08-10-2024
3911,0.0,0.196,0.804,0.6249,0.009585421532392502,0.06394277513027191,0.9264717698097229,great game,Recommended,9,24.4,08-10-2024
3912,0.036,0.651,0.314,0.9977,0.009585421532392502,0.06394277513027191,0.9264717698097229,traditional type game play usually like turnbased game like xcom get older im 61 year old avoid fps game rely fast accurate reflex reaction time terrible type gameshowever also abc american bear chinese intrigue rave review black myth wukong get familiar journey west stories either think would cool play game learn little bit heritageokay long story short ton fun play game right im 37 hour beginning chapter 2 im take long leisurely time play also typical type game play im good compare lot peopleto surprise successful beat boss get game think possible sort expect stick first bos eventually quit frustrationhowever game seem allow user eventually able beat bos allow u gain experience gain skill freely rearrange skill eventually get point beat bos least thats hopeand really satisfy beat bos encounter 2 3 boss take awhile either figure lucky enough gain enough skill eventually beat encounter bos cant beat go around beat lesser opponent level gain skill might help encounter boss able beat first tryi fearful eventually encounter bos cant beat quit game hope patience able beat boss encounter able finish game really hope finish gamethe game polish beautiful even play look great lesser hardware im play intel arc a380 im lot fun find story interesting although lot time dont really know go since familiar source material give interest learn source material base ill probably end watch journey west movie stephen chow see one awhile ago remember think funny entertain probably enjoy slowly learn monkey king mythoverall highly recommend game,Recommended,2169,100.2,08-10-2024
3913,0.0,1.0,0.0,0.0,0.1895906627178192,0.7227672934532166,0.08764205873012543,mmmmm monkey,Recommended,14,64.2,08-10-2024
3914,0.0,1.0,0.0,0.0,0.21798202395439148,0.5715540051460266,0.21046395599842072,monkee,Recommended,6,83.3,08-10-2024
3915,0.0,0.439,0.561,0.7506,0.008810998871922493,0.7179833054542542,0.2732056975364685,game like halo 3 meet super mario brother,Recommended,43,79.8,08-10-2024
3916,0.0,1.0,0.0,0.0,0.3511756360530853,0.5536923408508301,0.09513208270072937,simply goty,Recommended,10,94.4,08-10-2024
3917,0.138,0.526,0.335,0.797,0.08494741469621658,0.32171228528022766,0.5933403372764587,best gaming experience get 60 best storytelling graphic action overall experience would stupid miss game matter much background knowledge chinese mythology try really wont regret,Recommended,256,158.8,08-10-2024
3918,0.047,0.471,0.482,0.9413,0.007889014668762684,0.05184270814061165,0.9402682781219482,great game ton style slickbosses hit miss term telegraph attacksyou respec free shrine dozen hour gear option farthis like play awesome b movie,Recommended,197,24.9,08-10-2024
3919,0.244,0.381,0.376,0.855,0.1235663890838623,0.26874831318855286,0.6076852679252625,combat fun animation bit clunky tour attack huge windup spell interesting funthe level design exploration horrible invisible wall everywhere pity cause although exploration isnt fun good incentive sogreat enemy variety boss much better othershistory incomprehensible without previous knowledge although like convoluted may check original novel love boar buddy75/10,Recommended,447,37.2,08-10-2024
3920,0.0,0.196,0.804,0.6249,0.009585421532392502,0.06394277513027191,0.9264717698097229,great game,Recommended,9,3.1,08-10-2024
3921,0.0,1.0,0.0,0.0,0.32609182596206665,0.5028589367866516,0.17104922235012054,goty,Recommended,4,34.0,08-10-2024
3922,0.0,1.0,0.0,0.0,0.13645827770233154,0.6847601532936096,0.17878155410289764,absolute cinema,Recommended,17,145.9,08-10-2024
3923,0.0,0.596,0.404,0.7269,0.03639965131878853,0.47555777430534363,0.48804253339767456,epic gameplay storyline character npc enemies/bosses craft beautifully play game say,Recommended,117,25.1,08-10-2024
3924,0.0,0.143,0.857,0.7184,0.028352105990052223,0.270007461309433,0.7016404271125793,awesome sex straight,Recommended,24,127.8,08-10-2024
3925,0.076,0.595,0.33,0.6908,0.6445126533508301,0.3330122232437134,0.02247520163655281,black myth wukong feel incomplete save hard earn money final fantasy 16 better option,Not Recommended,85,4.4,08-10-2024
3926,0.0,1.0,0.0,0.0,0.0219627283513546,0.24377140402793884,0.7342658638954163,decent game ig,Recommended,12,62.4,08-10-2024
3927,0.111,0.423,0.466,0.973,0.02624426782131195,0.10167106986045837,0.8720846772193909,super good game worth play def flaw like heavy input delay amount outright bad strange design choice boss however many boss absolutely stellar truly test performance issue make beautiful map fun build potential really nice cinematics/storytelling definitely get money worth amount content game,Recommended,359,75.6,08-10-2024
3928,0.0,0.547,0.453,0.9647,0.007333172019571066,0.12653063237667084,0.8661361932754517,amazing game figure could beat could beat gamenow really want get back backlog beat really want buy elden ring lie p wonderful introduction soulsbourne genre graphic amaze story engage control solid feeling accomplishment amaze game get back game,Recommended,327,117.2,08-10-2024
3929,0.106,0.406,0.488,0.9759,0.008060975931584835,0.10524545609951019,0.8866935968399048,fun soulslike return monke hit whappitystick really like fluidity combat freedom experiment build respec character free whenever want consequence actually test different playstyles freely also pause toddler huge plusgame fun challenge without feel overwhelm definitely hardest soulslike still plenty learn great game fun challenge combat,Recommended,425,139.7,08-10-2024
3930,1.0,0.0,0.0,-0.1027,0.2887578010559082,0.5562011003494263,0.15504108369350433,hard,Not Recommended,4,11.3,08-10-2024
3931,0.0,0.517,0.483,0.4215,0.10969474166631699,0.7522271275520325,0.1380782127380371,true end peak cinema,Recommended,21,52.3,08-10-2024
3932,0.0,0.343,0.657,0.9647,0.0025093231815844774,0.01026185043156147,0.9872288703918457,excellent gameplay great story far absolutely love mini map map great immersive experience highly recommend,Recommended,118,117.9,08-10-2024
3933,0.0,0.737,0.263,0.3612,0.007236009929329157,0.13467355072498322,0.8580904603004456,thank dev bring childhood memory back im 40,Recommended,54,112.6,08-10-2024
3934,0.0,0.0,1.0,0.6249,0.14024434983730316,0.661647379398346,0.1981082409620285,masterpiece,Recommended,11,89.0,08-10-2024
3935,0.135,0.544,0.321,0.9935,0.03245517238974571,0.3065454363822937,0.6609994173049927,finally beat game say without shadow doubt one best new game yearthe combat great start game easy get fool think combat doesnt much variety game get item unlock level combat system really come together change weapon stance switch different heavy attack combo lot different spell completely change way approach combat several transformation change moveset entirely even customize healing multiple way really nice addition end game several different build could switch depend situation help fact game let respect upgrade free time something game dothe game difficulty pretty fair level much easier lot game get compare like dark soul sekiro bos fight challenge even veteran genre dont come game expect overcome anything like sekiro expect push harder average action game explore lot side content yet optional boss encounter hardest fight game saw people complain final bos hard think easily game best fight perfect difficulty levelgraphics important come much like game ill say wukongs graphic among best ive ever see enough affect opinion gameplay good surprisingly well optimized consider studio first aaa game even able get run fairly well steam deck would really recommend play want play 60fps graphic important bring say well devs optimize game especially consider unreal 5,Recommended,1820,52.4,08-10-2024
3936,0.0,1.0,0.0,0.0,0.20261815190315247,0.5979031920433044,0.19947867095470428,awesime,Recommended,7,47.1,08-10-2024
3937,0.0,1.0,0.0,0.0,0.6715108752250671,0.28372979164123535,0.04475932568311691,monkey,Recommended,6,8.0,08-10-2024
3938,0.0,1.0,0.0,0.0,0.3159623444080353,0.541817307472229,0.1422203630208969,rrrrrrrrrrrrrrrrrrrrrr,Recommended,22,36.2,08-10-2024
3939,0.0,0.189,0.811,0.8225,0.004504502285271883,0.03473701700568199,0.9607584476470947,good game guy fun play,Recommended,23,64.1,08-10-2024
3940,0.023,0.555,0.422,0.9906,0.02045440301299095,0.20733095705509186,0.7722146511077881,product receive freebest game play matter fact first ever steam review im baised cling onto nostalgia better elden ring many waysreasons better better graphic smoother visually compelling better move fight customisation move elden eing ik one better far better story lorea lot boss well game easier harder elden ring depend play gameelden ring well open world customisation boss better wukong come prefrencetheres lot say game beautiful make sure side quest secret boss stuff youtube get complete better endingoh alsoyou play monke monke monke god,Recommended,752,77.9,08-10-2024
3941,0.165,0.577,0.258,0.9709,0.3714278042316437,0.4699227511882782,0.15864938497543335,want give fair assessment dont know wukong perfect mixture everything game right wrong 30 hour ive play let talk good first beautiful drop dead gorgeous mechanic fluid fighting pretty dang fun character wellfleshed lore base real poetry novel 1000 year ago china sense scale provide provide larger life enemy location mere map size lastly colorful bright game breath fresh air genrenow reason want make post first place warn wouldbe buyer wukongs negative fight get convolute real quick im say hard technical point cumbersome invisible wall everywhere use invisible wall often honestly frustrating ive never see soulslike game make prolific use ps2 era boundary feel amateurish step backwards sekiro/elden ring contemporary new feature showcased moreover leveling system feel worse counterpart real charm attention detail cant finish negative segment without say skill learn along way simply arent fun use case dont feel sense vertical growth like horizontal growth feel lot like grow allthese opinion critical dude though lot people love game understand fill magical mythical ancient chinese adventure offer close facsimile successful counterpart term battle storytelling anybody ask score would give 7/10 good day 6/10 bad day absolutely solid game major flaw make put game 30 hour eventually beat hope surprise make change review,Recommended,1741,11.6,08-10-2024
3942,0.0,1.0,0.0,0.0,0.013343801721930504,0.48075148463249207,0.5059047341346741,bruce lee fur 10/10,Recommended,20,6.0,08-10-2024
3943,0.0,1.0,0.0,0.0,0.2147996574640274,0.5615664720535278,0.22363388538360596,game year,Recommended,13,67.7,08-10-2024
3944,0.0,0.418,0.582,0.9493,0.00298625067807734,0.013587582856416702,0.9834260940551758,honestly stunning game 10/10 love bos design gameplay map sound track voice actor customization option hand perfect,Recommended,127,156.9,08-10-2024
3945,0.0,0.182,0.818,0.8402,0.07640059292316437,0.298921674489975,0.6246777176856995,game fun better sparkle zero,Recommended,43,36.4,08-10-2024
3946,0.34,0.415,0.245,-0.575,0.010047562420368195,0.07000907510519028,0.9199433326721191,game love / hate attack enemy try attack best prepare enemy cheesy time 4 hit combo patience really big must game however quality game feel graphic good leave chapter 1 chapter 2 really start enjoy game def crazy journey far,Recommended,323,23.6,08-10-2024
3947,0.116,0.445,0.439,0.9674,0.01856708712875843,0.08881553262472153,0.8926173448562622,game impressive flaw im mostly impress enemy variety constant flow cool creative bossesthe combat grow take several hour start love skill tree continue expand even 40 hoursthe story foreign confuse however interest ton lore video youtube fun dive im excite finish ng cool,Recommended,376,64.6,08-10-2024
3948,0.151,0.594,0.255,0.9954,0.01856708712875843,0.08881553262472153,0.8926173448562622,aquacrew mandatory review u fan minato aqua love speed run difficult game like 11 hour chapter 3 time review240hz oled 4080 super fe 5800x3d 32gb 3200mhz ram vrr flicker fest jumpy fps game love jump 90170 fps less demanding scene doesnt bother slightest ymmv oled panel plan buy gameall undervolted 2625mhz/910mv gpu 30 curve optimizer default ppt edc tdc 5800x3d tune hit max effective clock 9799 gpu usage 1440p tweaked setting see 2 paragraph setting usedgpu peak 220 watt average 190ish 200 watt cpu stay 65 watt shader compilation peak around 100 wattsthe performance leave lot desire run good better run good rt decimate frame bos fight effect sparkly sadly hdr support ingame really make visuals pop even even ue5 support hdr citation neededi use hub quality rt setting rt maxed game look substantially flat without rt shadow global illumination hair set high run good 90130 fps lot scene drop 70 fps complex scene bos fight lot effect fire lightning water slash fps half mostly feel like stutter wish run well future optimization even 25003000 pc bell whistle maxed regularly see frame drop 60 bos fight even dl fg boss lot effect feel bad really bad time need dodge properly heavy effect throw dodge game balancesharpening look bad need mod reduce add ingame doesnt want bother tweak game file make game lot palatable cutscenes like watch movie shot iphone depth field fake dof doesnt feel natural add aggressive sharpening filter break immersiongame looks good style presentation story goodness boss amaze click dogwater doesnt b track charge heavy attack miss ai manage shimmy literal pixel away actual hitbox staff input lag due heavy postprocessing effect like dust snow water traversal stutter game run flawlessly like sekiro/er level flowstate game play dread traversal stutter unreal engine happen bos fight suddenly get smack good time game decide stream asset arent even fovthe difficulty game offset interesting story retrace sun wukongs step base understand current story chapter 3 kind like start scratch get stronger go strong break certain rule game think elden ring heavy r2 buildsyou give tool freedom play like look ghost tsushima rigid control clunky parry/dodge timing want farm bos go though may little slow outsmart bos different ability go raw hitanddodge punish style game allow thats play want mostly focus combat treat ability give tool help fight bos completely dependent use ability like immobilize rock solid every fightdespite game glare issue poor performance even topend system somewhat doodoo tracking boss aggressive sharpen filter there charm make keep come back like sekiro er,Recommended,3323,32.7,08-10-2024
3949,0.148,0.577,0.275,0.7912,0.03722883760929108,0.21097451448440552,0.7517966032028198,85 hour game get every trophy say game masterpiece visuals story combat music secret everything game scream top tier triple game opinion sure game isnt perfect easy miss item guide breath fresh air everyones playthrough likely different create diverse player experience game one rare must play platform highly highly recommend dlc confirm even,Recommended,485,85.3,08-10-2024
3950,0.0,1.0,0.0,0.0,0.2953502833843231,0.6710944771766663,0.0335552841424942,制作精良,Recommended,4,134.7,08-10-2024
3951,0.3,0.25,0.45,0.296,0.030576933175325394,0.4394451677799225,0.5299779176712036,fantastic visuals fluid combat,Recommended,28,85.5,08-10-2024
3952,0.218,0.51,0.271,0.2846,0.25176313519477844,0.5409547686576843,0.20728211104869843,black myth wukong favorite game 2024 performance problem small stutter lead get hit nothing bad,Recommended,121,213.5,08-10-2024
3953,0.066,0.329,0.606,0.8885,0.2653346061706543,0.3281237483024597,0.406541645526886,elden ring knock hard enjoy want play nice story game cant even enjoy,Not Recommended,86,5.1,08-10-2024
3954,0.0,0.374,0.626,0.7717,0.009559188969433308,0.10554887354373932,0.8848919868469238,one best soul like game ever,Recommended,30,166.1,08-10-2024
3955,0.0,1.0,0.0,0.0,0.022081047296524048,0.7382398247718811,0.23967909812927246,50 hour achievement banana,Recommended,34,53.7,08-10-2024
3956,0.0,0.366,0.634,0.9812,0.0024471860378980637,0.011185750365257263,0.9863670468330383,absolutely beautiful game stun great gameplay fun transparent agenda flat great game lore reference detail awesome would highly recommend easy get money worth 4x,Recommended,188,37.7,08-10-2024
3957,0.0,1.0,0.0,0.0,0.03833448514342308,0.5044022798538208,0.4572632610797882,10/10 game year,Recommended,25,96.4,08-10-2024
3958,0.0,1.0,0.0,0.0,0.089645616710186,0.837538480758667,0.07281583547592163,très bon jeu différent asser difficile quand même mais il vaut vraiment la peinejy ai joué avec claver souris et cest vraiment la meilleur façon de jouer au jeu étonnement,Recommended,149,124.9,08-10-2024
3959,0.196,0.605,0.199,-0.1257,0.40579500794410706,0.4440562129020691,0.15014879405498505,sadly give game negative review finish 40 hour almost everything game leave disappointed felt underwhelming end okayish storynobody deny black myth wukong piece art lot love give especially blow away artwork chapter aswell animated story introduce chapterwhilst never bore definitely keep hop game would come around really pick gamefirst foremost different expectation see online think game soulslike game difficult get hard master whilst element soulslike game would personally put category adventure way easy time stream whole game friend agree enemy easy see health pool freakishly low die game happen often dont get aspiration become better think next try become better least opinion necessary learn moveset boss since bruteforcing way game easypick huge discount leave,Not Recommended,1153,44.6,08-10-2024
3960,0.082,0.375,0.543,0.926,0.0025900909677147865,0.01863381639122963,0.9787760376930237,tier list best game ever play would definitely recommend game everyone great story combat visuals 10/10 book,Recommended,129,68.1,08-10-2024
3961,0.0,1.0,0.0,0.0,0.012401200830936432,0.5790422558784485,0.40855658054351807,10/10 goty 2024,Recommended,13,116.0,08-10-2024
3962,0.0,1.0,0.0,0.0,0.13913147151470184,0.7377259731292725,0.12314258515834808,monke stronk stick,Recommended,21,33.3,08-10-2024
3963,0.075,0.711,0.214,0.9774,0.07301321625709534,0.732247531414032,0.19473931193351746,astonish game surprise many level wasnt expect hit hard since hear year ago still developmentfor starter game throw post story wukongs lorepregame contextlong story short wukongs lore divide betweenhis birth learn transform many formshow acquire staff jingubang steal seashow become immortal ascend heavens cause big stir incite envy godshow expel heaven incite erlang shen jade emperor nephew cause big ruckus party host shun take inferior themhow beat every god jade emperor lead deity chinese pantheon request help buddhahow try outsmart buddha punish spend 500 year imprisonedhow assign accompany bodyguard monk tang sanzang along another important character also seek redemption man turn pig zhu baije use opportunity redeem finally achieve buddhahoodlore wise summary id recommend watch monkey king 2023 netflix animation origin monkey king back 2015 prime video animation postpunishment storythe game start predestined monkey want find 6 relic bring monkey king backa game summary spoilersgameplay wise black myth wukong play mix hacknslash soulslike approachthe game divide chapter warp bonfire without problemthere ng also many many quest missable first runthe graphic superb peak gamingand zero wokenesssincerely glad surprise didnt expect game good recommend wholeheartedlyrecommended 10/10,Recommended,1686,102.4,08-10-2024
3964,0.0,1.0,0.0,0.0,0.16464848816394806,0.578335702419281,0.2570158541202545,absolute spectacle,Recommended,17,34.1,08-10-2024
3965,0.0,0.583,0.417,0.8617,0.017250359058380127,0.06976613402366638,0.9129835367202759,deserve goty completely immersive love portray journey west never review game review absolute masterpiece,Recommended,148,90.4,08-10-2024
3966,0.0,0.714,0.286,0.34,0.00439421134069562,0.045119509100914,0.9504863023757935,one coolest gaming experience ive ever play,Recommended,47,96.3,08-10-2024
3967,0.0,0.156,0.844,0.6597,0.013060396537184715,0.08814115077257156,0.898798406124115,great game challenge,Recommended,20,71.7,08-10-2024
3968,0.0,0.312,0.688,0.765,0.007349384017288685,0.052943140268325806,0.9397074580192566,one best game ever play,Recommended,33,63.7,08-10-2024
3969,0.044,0.507,0.449,0.975,0.01760363206267357,0.05219452455639839,0.9302018880844116,game doesnt get game year im suingthis game best game play since year story amazing gameplay awesome play steamdeck graphic decent although lowest setting 30 fps game still look better game playedfinishing achievmebts game definitely need 1 playthrough aa masterpiece,Recommended,316,62.0,08-10-2024
3970,0.0,0.312,0.688,0.765,0.007349384017288685,0.052943140268325806,0.9397074580192566,one best game ever play,Recommended,32,67.1,08-10-2024
3971,0.0,0.323,0.677,0.6369,0.011706298217177391,0.11299625039100647,0.875297486782074,love monkey man,Recommended,17,51.2,08-10-2024
3972,0.0,1.0,0.0,0.0,0.045432738959789276,0.8161798119544983,0.13838744163513184,game year 100,Recommended,17,59.2,08-10-2024
3973,0.085,0.49,0.425,0.9099,0.006533279549330473,0.03028709813952446,0.9631796479225159,feel pretty good get bos clear give monster hunter vibe subjective guess um ya awesome try imagine first gaming experience lucky little sucker man,Recommended,180,209.5,08-10-2024
3974,0.0,0.303,0.697,0.3182,0.02464595064520836,0.5903101563453674,0.3850438594818115,embrace monkey,Recommended,16,98.7,08-10-2024
3975,0.05,0.547,0.402,0.9846,0.05293671041727066,0.21193179488182068,0.735131561756134,ive wait game year since saw first teaser long ago excite play fair say disappoint 100 game day ago get conclusion game science somehow manage deliver u first interaction genre one unique soul like game couldve wish story rich gameplay even thou simple feel good smooth graphic stun atmosphere amaze dont think couldve do better job come aspect game enjoy soul like game definitely enjoy one lot,Recommended,548,67.9,08-10-2024
3976,0.0,0.426,0.574,0.7964,0.005821255035698414,0.053460489958524704,0.9407182931900024,great game worth price well game aaa make recently,Recommended,57,12.0,08-10-2024
3977,0.0,1.0,0.0,0.0,0.2147996574640274,0.5615664720535278,0.22363388538360596,game year,Recommended,19,211.0,08-10-2024
3978,0.0,0.508,0.492,0.4404,0.006599647458642721,0.08979517966508865,0.9036052227020264,product receive freeits good,Recommended,33,114.3,08-10-2024
3979,0.133,0.678,0.19,0.4767,0.021893901750445366,0.13082273304462433,0.8472833633422852,product receive freeits awesome soulslike game look better aaa game lot secret boss area invisible wall get annoy sometimes chapter 6 stutter issue ray trace enabled otherwise game run smooth,Recommended,223,48.3,08-10-2024
3980,0.0,1.0,0.0,0.0,0.2056521624326706,0.5907370448112488,0.20361082255840302,bom jogo,Recommended,8,39.2,08-10-2024
3981,0.0,0.149,0.851,0.6908,0.01009362656623125,0.08975747972726822,0.900148868560791,great challenging game,Recommended,20,42.6,08-10-2024
3982,0.0,1.0,0.0,0.0,0.057173095643520355,0.8250027894973755,0.11782408505678177,product receive freeo macaco guerreiro kkkkkk,Recommended,44,79.5,08-10-2024
3983,0.0,1.0,0.0,0.0,0.15441174805164337,0.647515058517456,0.19807323813438416,hey goku,Recommended,14,43.4,08-10-2024
3984,0.0,1.0,0.0,0.0,0.32609182596206665,0.5028589367866516,0.17104922235012054,goty,Recommended,5,498.5,08-10-2024
3985,0.0,0.5,0.5,0.7902,0.00220006937161088,0.015541993081569672,0.9822580218315125,might best game recent year everything 10/10 highly recommend,Recommended,72,75.2,08-10-2024
3986,0.0,0.196,0.804,0.6249,0.009585421532392502,0.06394277513027191,0.9264717698097229,great game,Recommended,9,44.4,08-10-2024
3987,0.0,0.0,1.0,0.6249,0.02918754331767559,0.28908321261405945,0.681729257106781,superb,Recommended,6,84.4,08-10-2024
3988,0.0,1.0,0.0,0.0,0.018058376386761665,0.16420789062976837,0.8177337646484375,amazingooooooo,Recommended,14,80.9,08-10-2024
3989,0.444,0.556,0.0,-0.34,0.024570176377892494,0.5602969527244568,0.4151328206062317,graphic storyline combat 10/10,Recommended,27,64.5,08-10-2024
3990,0.0,1.0,0.0,0.0,0.2066509872674942,0.5647975206375122,0.22855152189731598,monke,Recommended,5,99.0,08-10-2024
3991,0.105,0.306,0.59,0.9022,0.002762290881946683,0.020653093233704567,0.9765846133232117,far good game good story moderate difficulty beautiful sscenic landscape amazing 9/10,Recommended,95,16.3,08-10-2024
3992,0.0,1.0,0.0,0.0,0.4877735674381256,0.461209774017334,0.0510166734457016,cold game ngl,Recommended,11,35.0,08-10-2024
3993,0.0,0.315,0.685,0.8271,0.0037221142556518316,0.025978833436965942,0.9702990651130676,awesome game challenge first thats make fun,Recommended,52,35.6,08-10-2024
3994,0.0,0.0,1.0,0.4404,0.057428330183029175,0.27954646944999695,0.6630252003669739,good,Recommended,5,29.2,08-10-2024
3995,0.0,1.0,0.0,0.0,0.2713627517223358,0.6808817982673645,0.0477554090321064,monkey get stick yea,Recommended,32,48.1,08-10-2024
3996,0.0,1.0,0.0,0.0,0.08695094287395477,0.40811917185783386,0.5049299597740173,absolute banger,Recommended,14,66.3,08-10-2024
3997,0.096,0.661,0.242,0.9118,0.10100451856851578,0.37100037932395935,0.5279950499534607,think nothing go beat 3 game year far shadow erdtree another crab treasure biogun game get highest level recommendation id give deserved 10/10however id give 11/10 case game appeal buy better think isthe best way put developer really seem understand single player gamers really push envelope everything absolute must play one greatsi know ign actively lie 8/10 plain wrong even give benefit doubt technical problem fixedin word magnificent,Recommended,604,89.7,08-10-2024
3998,0.0,0.0,1.0,0.6486,0.012139723636209965,0.12276844680309296,0.865091860294342,good play,Recommended,17,44.8,08-10-2024
3999,0.133,0.474,0.394,0.9538,0.006394834723323584,0.1114090085029602,0.8821961283683777,product receive freeis extraordinary action rpg love breathtaking visuals thrill combat inspire journey west balance challenge bos fight fluid dodgebased combat system game feel accessible player new soulslike genre thanks flexible skill tree magical ability create dynamic combat option although minor performance issue exist creativity depth world make fivestar experience,Recommended,426,64.6,08-10-2024
4000,0.0,0.68,0.32,0.5106,0.2524625360965729,0.5160554647445679,0.23148202896118164,doh game fun dont buy dog shiut game,Not Recommended,40,69.3,08-10-2024
4001,0.474,0.526,0.0,-0.4019,0.7852463722229004,0.20380443334579468,0.010949261486530304,reject humanity return monke,Recommended,28,98.8,08-10-2024
4002,0.0,0.286,0.714,0.3612,0.030878882855176926,0.35085099935531616,0.6182700991630554,much recommend,Recommended,18,19.3,08-10-2024
4003,0.0,0.581,0.419,0.9056,0.002338229911401868,0.018165862187743187,0.9794959425926208,highly recommendedgood value money plenty content bossescame first soul game play elden ring dlc recently absolutely love gamethis different definitely gem,Recommended,180,34.3,08-10-2024
4004,0.0,0.196,0.804,0.6249,0.009585421532392502,0.06394277513027191,0.9264717698097229,great game,Recommended,9,119.7,08-10-2024
4005,0.342,0.439,0.219,-0.34,0.007148632779717445,0.3917859196662903,0.601065456867218,die yellow loong 70 time would recommend,Recommended,42,76.4,08-10-2024
4006,0.0,1.0,0.0,0.0,0.11744219809770584,0.8326579332351685,0.049899835139513016,product receive freeلعبه عظيمه جدا,Recommended,34,13.9,08-10-2024
4007,0.0,0.256,0.744,0.4404,0.008486054837703705,0.06462331116199493,0.9268906712532043,good game,Recommended,8,78.0,08-10-2024
4008,0.292,0.347,0.361,0.25,0.052590563893318176,0.875522792339325,0.07188659906387329,amaze frame drop use spirit cut scene start etc,Recommended,66,53.8,08-10-2024
4009,0.0,0.394,0.606,0.9821,0.004058344289660454,0.06137695163488388,0.9345647096633911,long time singleplayer story game felt fresh fun play lore behind game inspirational character good boss soulslike character love return journey westhes best love wukongevery destine one play,Recommended,239,83.2,08-10-2024
4010,0.0,0.256,0.744,0.4404,0.040505848824977875,0.30119526386260986,0.658298909664154,good dammmmm,Recommended,13,96.1,08-10-2024
4011,0.0,0.208,0.792,0.5859,0.008900785818696022,0.11811140924692154,0.8729878067970276,brilliant game,Recommended,14,62.8,08-10-2024
4012,0.0,1.0,0.0,0.0,0.12957511842250824,0.827918529510498,0.04250629246234894,solidny tytuł arcydzieło audiowizualne bardzo dobre wprowadzenie w kulturę chińską historię sun wukongaminusem jest level design ale nadal świetna gra warto zagrać oraz sprawdzić ng,Recommended,165,79.3,08-10-2024
4013,0.0,0.312,0.688,0.765,0.022407643496990204,0.20110943913459778,0.776482880115509,one best game play life,Recommended,35,119.8,08-10-2024
4014,0.0,1.0,0.0,0.0,0.21142402291297913,0.6786676645278931,0.10990826040506363,wukong,Recommended,6,11.4,08-10-2024
4015,0.0,1.0,0.0,0.0,0.0038745575584471226,0.04946823790669441,0.9466572403907776,product receive freegood game,Recommended,30,103.9,08-10-2024
4016,0.117,0.522,0.362,0.9119,0.05773850157856941,0.3496977686882019,0.5925636887550354,black myth wukong good game core fluid enjoyable combat unique encounter make fantastic adventure begin endfair warn lot story beat nuance lose someone knowledge chinese mythology journey west novel doesnt mean didnt enjoy story idea certain thing occur character important,Recommended,361,22.6,08-10-2024
4017,0.05,0.646,0.304,0.9745,0.00966861005872488,0.06911943107843399,0.9212120175361633,absolute masterpiece first game save honestly worth ive follow development last 5 year god deliver complaint game would invisible wall able use nimbus chapter follow new game cycle also kinda as say game incentivises need engage new game really well never felt need go new game game one really change combat stellar quality life feature like insta speccing respeccing beautiful come soul buff game soul clone thing best possible way devs absolutely deliver beyond w one 95/10,Recommended,648,65.5,08-10-2024
